Radius,Gravity,Pressure,Mass,Density,T_M2_min,T_M2_avg,T_M2_max
581400.0,-0.6713527342809941,4.4560254597042,3.400126642553645e+21,3400.0,1429.3926842598498,1562.4449809845737,1695.497277709298
581500.0,-0.6714069161600785,4.455797181352706,3.401570880780461e+21,3400.0,1429.3191304567054,1562.3640617773208,1695.408993097937
581600.0,-0.6714611191202655,4.455568884572204,3.403015615863978e+21,3400.0,1429.2455766535604,1562.2831425700679,1695.3207084865758
581700.0,-0.6715153431470601,4.455340569355535,3.404460847889647e+21,3400.0,1429.172022850416,1562.202223362815,1695.2324238752144
581800.0,-0.6715695882259798,4.4551122356955375,3.4059065769429204e+21,3400.0,1429.098469047271,1562.1213041555618,1695.144139263853
581900.0,-0.6716238543425547,4.454883883585061,3.4073528031092487e+21,3400.0,1429.0249152441265,1562.0403849483089,1695.0558546524921
582000.0,-0.6716781414823271,4.454655513016958,3.4087995264740837e+21,3400.0,1428.9513614409816,1561.9594657410557,1694.9675700411308
582100.0,-0.6717324496308517,4.454427123984083,3.4102467471228765e+21,3400.0,1428.877807637837,1561.8785465338028,1694.8792854297694
582200.0,-0.6717867787736956,4.454198716479301,3.411694465141078e+21,3400.0,1428.8042538346922,1561.79762732655,1694.7910008184083
582300.0,-0.6718411288964388,4.453970290495476,3.4131426806141404e+21,3400.0,1428.7307000315475,1561.716708119297,1694.7027162070472
582400.0,-0.6718954999846728,4.453741846025482,3.414591393627514e+21,3400.0,1428.6571462284028,1561.635788912044,1694.6144315956858
582500.0,-0.6719498920240021,4.453513383062193,3.416040604266651e+21,3400.0,1428.583592425258,1561.5548697047911,1694.5261469843244
582600.0,-0.6720043050000435,4.453284901598493,3.417490312617002e+21,3400.0,1428.5100386221134,1561.473950497538,1694.4378623729633
582700.0,-0.6720587388984258,4.453056401627267,3.418940518764019e+21,3400.0,1428.4364848189687,1561.393031290285,1694.3495777616022
582800.0,-0.6721131937047906,4.452827883141407,3.420391222793153e+21,3400.0,1428.362931015824,1561.312112083032,1694.2612931502408
582900.0,-0.6721676694047914,4.452599346133809,3.421842424789855e+21,3400.0,1428.289377212679,1561.231192875779,1694.1730085388795
583000.0,-0.6722221659840945,4.452370790597375,3.423294124839577e+21,3400.0,1428.2158234095346,1561.150273668526,1694.0847239275183
583100.0,-0.6722766834283777,4.452142216525009,3.42474632302777e+21,3400.0,1428.1422696063896,1561.0693544612732,1693.9964393161572
583200.0,-0.6723312217233317,4.451913623909623,3.4261990194398856e+21,3400.0,1428.0687158032451,1560.9884352540203,1693.9081547047958
583300.0,-0.6723857808546595,4.451685012744133,3.4276522141613744e+21,3400.0,1427.9951620001002,1560.9075160467673,1693.8198700934347
583400.0,-0.6724403608080759,4.451456383021458,3.429105907277688e+21,3400.0,1427.9216081969557,1560.8265968395142,1693.7315854820736
583500.0,-0.6724949615693083,4.451227734734525,3.430560098874278e+21,3400.0,1427.8480543938108,1560.7456776322613,1693.6433008707122
583600.0,-0.6725495831240962,4.450999067876262,3.4320147890365955e+21,3400.0,1427.7745005906663,1560.6647584250081,1693.5550162593509
583700.0,-0.6726042254581914,4.4507703824396065,3.433469977850092e+21,3400.0,1427.7009467875214,1560.5838392177552,1693.4667316479897
583800.0,-0.6726588885573578,4.450541678417498,3.4349256654002187e+21,3400.0,1427.6273929843767,1560.5029200105023,1693.3784470366286
583900.0,-0.6727135724073716,4.45031295580288,3.436381851772427e+21,3400.0,1427.553839181232,1560.4220008032494,1693.2901624252672
584000.0,-0.6727682769940211,4.450084214588701,3.437838537052168e+21,3400.0,1427.4802853780873,1560.3410815959965,1693.2018778139059
584100.0,-0.6728230023031065,4.449855454767919,3.439295721324893e+21,3400.0,1427.4067315749426,1560.2601623887435,1693.1135932025447
584200.0,-0.6728777483204408,4.449626676333489,3.440753404676054e+21,3400.0,1427.3331777717979,1560.1792431814904,1693.0253085911836
584300.0,-0.6729325150318486,4.449397879278378,3.4422115871911015e+21,3400.0,1427.2596239686532,1560.0983239742372,1692.9370239798222
584400.0,-0.6729873024231667,4.449169063595554,3.4436702689554874e+21,3400.0,1427.1860701655085,1560.0174047669843,1692.848739368461
584500.0,-0.6730421104802444,4.448940229277992,3.445129450054663e+21,3400.0,1427.1125163623637,1559.9364855597314,1692.7604547571
584600.0,-0.6730969391889425,4.448711376318667,3.4465891305740787e+21,3400.0,1427.0389625592188,1559.8555663524785,1692.6721701457386
584700.0,-0.6731517885351344,4.448482504710565,3.448049310599187e+21,3400.0,1426.9654087560743,1559.7746471452256,1692.5838855343773
584800.0,-0.6732066585047052,4.448253614446674,3.449509990215438e+21,3400.0,1426.8918549529294,1559.6937279379727,1692.4956009230161
584900.0,-0.6732615490835523,4.448024705519986,3.450971169508284e+21,3400.0,1426.818301149785,1559.6128087307195,1692.407316311655
585000.0,-0.6733164602575851,4.447795777923498,3.4524328485631767e+21,3400.0,1426.74474734664,1559.5318895234666,1692.3190317002936
585100.0,-0.6733713920127251,4.447566831650215,3.4538950274655663e+21,3400.0,1426.6711935434955,1559.4509703162134,1692.2307470889323
585200.0,-0.6734263443349057,4.4473378666931405,3.4553577063009044e+21,3400.0,1426.5976397403506,1559.3700511089605,1692.1424624775711
585300.0,-0.6734813172100724,4.447108883045289,3.456820885154643e+21,3400.0,1426.524085937206,1559.2891319017076,1692.05417786621
585400.0,-0.6735363106241825,4.446879880699677,3.4582845641122324e+21,3400.0,1426.4505321340612,1559.2082126944547,1691.9658932548487
585500.0,-0.6735913245632059,4.446650859649325,3.459748743259125e+21,3400.0,1426.3769783309165,1559.1272934872018,1691.8776086434875
585600.0,-0.6736463590131236,4.44642181988726,3.4612134226807714e+21,3400.0,1426.3034245277718,1559.0463742799489,1691.7893240321264
585700.0,-0.6737014139599292,4.446192761406514,3.462678602462623e+21,3400.0,1426.229870724627,1558.9654550726957,1691.701039420765
585800.0,-0.6737564893896282,4.445963684200122,3.464144282690131e+21,3400.0,1426.1563169214824,1558.8845358654428,1691.6127548094037
585900.0,-0.6738115852882376,4.445734588261123,3.4656104634487475e+21,3400.0,1426.0827631183377,1558.8036166581896,1691.5244701980425
586000.0,-0.673866701641787,4.445505473582565,3.467077144823923e+21,3400.0,1426.009209315193,1558.7226974509367,1691.4361855866814
586100.0,-0.6739218384363173,4.4452763401574975,3.4685443269011094e+21,3400.0,1425.9356555120482,1558.6417782436838,1691.34790097532
586200.0,-0.6739769956578816,4.4450471879789735,3.4700120097657575e+21,3400.0,1425.8621017089035,1558.5608590364309,1691.2596163639587
586300.0,-0.6740321732925448,4.444818017040054,3.471480193503319e+21,3400.0,1425.7885479057586,1558.479939829178,1691.1713317525976
586400.0,-0.674087371326384,4.444588827333803,3.4729488781992447e+21,3400.0,1425.7149941026141,1558.399020621925,1691.0830471412364
586500.0,-0.6741425897454876,4.44435961885329,3.4744180639389864e+21,3400.0,1425.6414402994692,1558.318101414672,1690.994762529875
586600.0,-0.6741978285359562,4.444130391591587,3.475887750807995e+21,3400.0,1425.5678864963247,1558.237182207419,1690.906477918514
586700.0,-0.6742530876839025,4.4439011455417745,3.477357938891722e+21,3400.0,1425.4943326931798,1558.1562630001658,1690.8181933071528
586800.0,-0.6743083671754503,4.443671880696935,3.478828628275619e+21,3400.0,1425.4207788900353,1558.075343792913,1690.7299086957914
586900.0,-0.674363666996736,4.443442597050155,3.4802998190451374e+21,3400.0,1425.3472250868904,1557.99442458566,1690.64162408443
587000.0,-0.6744189871339074,4.44321329459453,3.481771511285728e+21,3400.0,1425.2736712837457,1557.913505378407,1690.553339473069
587100.0,-0.674474327573124,4.442983973323155,3.483243705082842e+21,3400.0,1425.200117480601,1557.8325861711542,1690.4650548617078
587200.0,-0.6745296883005575,4.442754633229134,3.484716400521932e+21,3400.0,1425.1265636774563,1557.751666963901,1690.3767702503465
587300.0,-0.6745850693023909,4.442525274305571,3.486189597688448e+21,3400.0,1425.0530098743116,1557.670747756648,1690.288485638985
587400.0,-0.6746404705648194,4.442295896545579,3.487663296667842e+21,3400.0,1424.9794560711669,1557.589828549395,1690.200201027624
587500.0,-0.6746958920740495,4.442066499942274,3.489137497545565e+21,3400.0,1424.9059022680221,1557.508909342142,1690.1119164162628
587600.0,-0.6747513338162997,4.4418370844887765,3.4906122004070683e+21,3400.0,1424.8323484648774,1557.4279901348891,1690.0236318049015
587700.0,-0.6748067957778003,4.441607650178212,3.4920874053378035e+21,3400.0,1424.7587946617327,1557.3470709276362,1689.9353471935403
587800.0,-0.6748622779447931,4.4413781970037105,3.4935631124232216e+21,3400.0,1424.6852408585878,1557.2661517203833,1689.8470625821792
587900.0,-0.6749177803035318,4.441148724958407,3.495039321748774e+21,3400.0,1424.6116870554433,1557.1852325131304,1689.7587779708178
588000.0,-0.6749733028402815,4.440919234035442,3.4965160333999116e+21,3400.0,1424.5381332522984,1557.1043133058772,1689.6704933594565
588100.0,-0.6750288455413194,4.4406897242279575,3.4979932474620867e+21,3400.0,1424.464579449154,1557.0233940986243,1689.5822087480954
588200.0,-0.6750844083929339,4.440460195529104,3.49947096402075e+21,3400.0,1424.391025646009,1556.9424748913711,1689.4939241367342
588300.0,-0.6751399913814254,4.440230647932035,3.500949183161353e+21,3400.0,1424.3174718428645,1556.8615556841182,1689.4056395253729
588400.0,-0.6751955944931058,4.440001081429907,3.5024279049693466e+21,3400.0,1424.2439180397196,1556.7806364768653,1689.3173549140115
588500.0,-0.6752512177142987,4.439771496015885,3.5039071295301825e+21,3400.0,1424.170364236575,1556.6997172696124,1689.2290703026504
588600.0,-0.6753068610313393,4.439541891683134,3.505386856929312e+21,3400.0,1424.0968104334302,1556.6187980623595,1689.1407856912892
588700.0,-0.6753625244305742,4.439312268424827,3.5068670872521865e+21,3400.0,1424.0232566302855,1556.5378788551066,1689.0525010799279
588800.0,-0.6754182078983619,4.439082626234143,3.508347820584257e+21,3400.0,1423.9497028271408,1556.4569596478534,1688.9642164685665
588900.0,-0.6754739114210722,4.438852965104259,3.5098290570109754e+21,3400.0,1423.876149023996,1556.3760404406005,1688.8759318572056
589000.0,-0.6755296349850869,4.438623285028364,3.5113107966177926e+21,3400.0,1423.8025952208513,1556.2951212333473,1688.7876472458443
589100.0,-0.6755853785767988,4.438393585999648,3.51279303949016e+21,3400.0,1423.7290414177066,1556.2142020260944,1688.699362634483
589200.0,-0.6756411421826126,4.438163868011306,3.514275785713529e+21,3400.0,1423.655487614562,1556.1332828188415,1688.6110780231218
589300.0,-0.6756969257889445,4.4379341310565374,3.515759035373351e+21,3400.0,1423.5819338114172,1556.0523636115886,1688.5227934117606
589400.0,-0.6757527293822221,4.437704375128548,3.517242788555077e+21,3400.0,1423.5083800082725,1555.9714444043357,1688.4345088003993
589500.0,-0.6758085529488846,4.437474600220545,3.5187270453441583e+21,3400.0,1423.4348262051276,1555.8905251970828,1688.346224189038
589600.0,-0.6758643964753827,4.437244806325743,3.520211805826046e+21,3400.0,1423.3612724019831,1555.8096059898296,1688.2579395776768
589700.0,-0.6759202599481786,4.43701499343736,3.5216970700861924e+21,3400.0,1423.2877185988382,1555.7286867825767,1688.1696549663156
589800.0,-0.6759761433537459,4.43678516154862,3.523182838210048e+21,3400.0,1423.2141647956937,1555.6477675753235,1688.0813703549543
589900.0,-0.6760320466785698,4.436555310652749,3.524669110283064e+21,3400.0,1423.1406109925488,1555.5668483680706,1687.993085743593
590000.0,-0.6760879699091467,4.43632544074298,3.5261558863906923e+21,3400.0,1423.0670571894043,1555.4859291608177,1687.9048011322318
590100.0,-0.6761439130319847,4.436095551812549,3.527643166618384e+21,3400.0,1422.9935033862594,1555.4050099535648,1687.8165165208707
590200.0,-0.6761998760336033,4.435865643854698,3.5291309510515905e+21,3400.0,1422.9199495831149,1555.3240907463119,1687.7282319095093
590300.0,-0.6762558589005333,4.435635716862672,3.530619239775763e+21,3400.0,1422.84639577997,1555.2431715390587,1687.6399472981482
590400.0,-0.676311861619317,4.435405770829721,3.532108032876353e+21,3400.0,1422.7728419768252,1555.1622523318058,1687.551662686787
590500.0,-0.6763678841765078,4.435175805749101,3.5335973304388115e+21,3400.0,1422.6992881736805,1555.0813331245527,1687.4633780754257
590600.0,-0.6764239265586711,4.434945821614072,3.53508713254859e+21,3400.0,1422.6257343705358,1555.0004139172997,1687.3750934640643
590700.0,-0.6764799887523831,4.434715818417896,3.53657743929114e+21,3400.0,1422.5521805673911,1554.9194947100468,1687.2868088527032
590800.0,-0.6765360707442317,4.434485796153843,3.5380682507519126e+21,3400.0,1422.4786267642464,1554.838575502794,1687.198524241342
590900.0,-0.6765921725208158,4.434255754815186,3.539559567016359e+21,3400.0,1422.4050729611017,1554.757656295541,1687.1102396299807
591000.0,-0.676648294068746,4.434025694395203,3.541051388169931e+21,3400.0,1422.331519157957,1554.676737088288,1687.0219550186193
591100.0,-0.676704435374644,4.433795614887176,3.542543714298079e+21,3400.0,1422.2579653548123,1554.595817881035,1686.9336704072582
591200.0,-0.676760596425143,4.433565516284391,3.5440365454862556e+21,3400.0,1422.1844115516674,1554.514898673782,1686.845385795897
591300.0,-0.6768167772068873,4.433335398580141,3.545529881819911e+21,3400.0,1422.110857748523,1554.4339794665289,1686.7571011845357
591400.0,-0.6768729777065325,4.433105261767722,3.547023723384497e+21,3400.0,1422.037303945378,1554.353060259276,1686.6688165731746
591500.0,-0.6769291979107458,4.432875105840432,3.5485180702654653e+21,3400.0,1421.9637501422335,1554.272141052023,1686.5805319618134
591600.0,-0.6769854378062051,4.432644930791577,3.550012922548266e+21,3400.0,1421.8901963390886,1554.19122184477,1686.492247350452
591700.0,-0.6770416973796002,4.432414736614469,3.5515082803183516e+21,3400.0,1421.816642535944,1554.1103026375172,1686.4039627390907
591800.0,-0.6770979766176316,4.432184523302419,3.553004143661173e+21,3400.0,1421.7430887327992,1554.0293834302643,1686.3156781277296
591900.0,-0.6771542755070115,4.431954290848746,3.554500512662182e+21,3400.0,1421.6695349296544,1553.9484642230111,1686.2273935163685
592000.0,-0.6772105940344628,4.431724039246775,3.555997387406829e+21,3400.0,1421.5959811265097,1553.8675450157582,1686.139108905007
592100.0,-0.6772669321867201,4.431493768489831,3.557494767980566e+21,3400.0,1421.522427323365,1553.786625808505,1686.0508242936457
592200.0,-0.6773232899505287,4.431263478571248,3.5589926544688436e+21,3400.0,1421.4488735202203,1553.7057066012521,1685.9625396822846
592300.0,-0.6773796673126459,4.431033169484362,3.560491046957114e+21,3400.0,1421.3753197170756,1553.6247873939992,1685.8742550709235
592400.0,-0.6774360642598392,4.430802841222513,3.561989945530828e+21,3400.0,1421.301765913931,1553.5438681867463,1685.7859704595621
592500.0,-0.6774924807788879,4.430572493779048,3.563489350275437e+21,3400.0,1421.2282121107862,1553.4629489794934,1685.697685848201
592600.0,-0.6775489168565824,4.430342127147317,3.5649892612763927e+21,3400.0,1421.1546583076415,1553.3820297722405,1685.6094012368399
592700.0,-0.6776053724797239,4.430111741320674,3.566489678619146e+21,3400.0,1421.0811045044966,1553.3011105649873,1685.5211166254785
592800.0,-0.677661847635125,4.429881336292477,3.5679906023891487e+21,3400.0,1421.007550701352,1553.2201913577342,1685.4328320141171
592900.0,-0.6777183423096094,4.4296509120560925,3.569492032671851e+21,3400.0,1420.9339968982072,1553.1392721504812,1685.344547402756
593000.0,-0.6777748564900119,4.429420468604886,3.5709939695527055e+21,3400.0,1420.8604430950627,1553.0583529432283,1685.2562627913949
593100.0,-0.6778313901631784,4.429190005932231,3.572496413117163e+21,3400.0,1420.7868892919178,1552.9774337359754,1685.1679781800335
593200.0,-0.6778879433159659,4.428959524031503,3.573999363450675e+21,3400.0,1420.7133354887733,1552.8965145287225,1685.0796935686722
593300.0,-0.6779445159352423,4.428729022896086,3.575502820638692e+21,3400.0,1420.6397816856283,1552.8155953214696,1684.991408957311
593400.0,-0.6780011080078868,4.428498502519363,3.5770067847666666e+21,3400.0,1420.5662278824839,1552.7346761142164,1684.90312434595
593500.0,-0.6780577195207895,4.428267962894727,3.578511255920049e+21,3400.0,1420.492674079339,1552.6537569069635,1684.8148397345885
593600.0,-0.6781143504608517,4.42803740401557,3.5800162341842914e+21,3400.0,1420.4191202761942,1552.5728376997104,1684.7265551232274
593700.0,-0.6781710008149855,4.427806825875293,3.5815217196448445e+21,3400.0,1420.3455664730495,1552.4919184924574,1684.6382705118663
593800.0,-0.6782276705701142,4.427576228467299,3.58302771238716e+21,3400.0,1420.2720126699048,1552.4109992852045,1684.549985900505
593900.0,-0.6782843597131721,4.427345611784996,3.584534212496689e+21,3400.0,1420.1984588667601,1552.3300800779516,1684.4617012891435
594000.0,-0.6783410682311045,4.427114975821797,3.5860412200588825e+21,3400.0,1420.1249050636154,1552.2491608706987,1684.3734166777824
594100.0,-0.6783977961108674,4.426884320571119,3.587548735159192e+21,3400.0,1420.0513512604707,1552.1682416634458,1684.2851320664213
